reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3HCEKB3CVPBTB,B00132Q9M2,Jarra,"[1, 1]",This stuff works great and most of the reviews here say so. But each tablet is over three dollars. What kind of magic floobydust are they using that makes it so expensive? Do the math- it's almost thirty six dollars per pound. Hopefully the price will come down over time.I guess we are all so desperate to fix our stinky washing machines that we will pay any price!,5.0,Works great but why so expensive?,1366848000.0,"04 25, 2013"
AKXWBI127R8WK,031608381X,Mia's Mom,"[0, 0]","My child loves when I read this book to her at night before bed.  We make the kittens drink the milk as in the movie and do funny stuff after they've finished (such as burp and cry and my child loves when you animate the puppets).  The only downfall is that you may not be able to read it to them just once, which leaves you reading it again and again and again..:)I would definitely recommend this book to any child you loves to be read to.",5.0,My reader loves this book!,1340755200.0,"06 27, 2012"
A18XIQL19L3QN8,0553582712,"An Avid Reader ""B""","[0, 0]",I'd recommend this series. They are best read in order - I read the third one first.It takes some of the punch out if you know what happens in the third book. A great read though!,4.0,Another good tale from Bissell,1105574400.0,"01 13, 2005"
AXC62LKN2B5JN,B005NW8CFU,"Sam O'Mallan ""L0neStar""","[0, 0]",Would be fine on any girl on gameday.  We got this for my little grand daughter who knows a champion when she sees them.  Her dad hates the Boys so we enjoyed giving it to her on her birthday.,4.0,Go boys.,1375488000.0,"08 3, 2013"
A32R0ZHR7S3GYH,1439167613,"April A. Renn ""aarenn(AprilR)""","[1, 1]","DEMON POSSESSED by Stacia Kane is a Urban Romantic Fantasy. This is a fast paced thriller,paranormal. It has romance, suspense, action, witches, demons and one powerful kick butt evil angel.  This is the third in this author's Megan chase novels but can be read as a stand alone. I usually do not read fantasy/paranormal book, but this one was interesting fun to read, although the first two would have given you information on the past and stuff. This story is well written. The characters are strong. Megan must pick a side in this battle for survival. She must choose between her heart and her soul, demon or humanity. Greyson loves Megan but he to must choose his heart or his profession, he is trying to protect Megan from whoever is trying to harm her. The secondary characters are also strong and help carry the story along. It is easy to get involved in the story.  Good vs evil even in the demon world.  If you enjoy demons and witches you will enjoy this one.This book was received for review and can be found at [...]",4.0,Demon Possessed by Stacia Kane,1268870400.0,"03 18, 2010"
A216NSW58Q3SCJ,B004A8ZWVK,"ccincalif ""ccincalif""","[0, 0]","I don't know if its the cover/ad photo, but I had a completely different impression of what this movie would be like. I TRULY didn't think I'd enjoy it and that it wouldn't be ""my kind"" of movie.  I was WRONG.  Such an enjoyable film, with a great message too. There are so many other detailed reviews already on this site, I can't write anything that that hasn't already been written. All I will say is:  SEE THIS MOVIE!",5.0,Didn't want to go see it-got dragged along...SO GLAD I WENT!!!,1327622400.0,"01 27, 2012"
AICZU76SNL6XQ,B009HUBJPO,McKenna is awesome,"[2, 4]",I hate this app soooo much. It wouldn't let me make any calls even when I had WiFi access. I tried calling my friends but it just kept saying error. Do NOT get this app.,1.0,horrible piece of crap,1363910400.0,"03 22, 2013"
A2IRAZ7LTVBQ00,B001TS71NG,Dana Dahl,"[0, 0]","Love this lantern, its bright and the mini lights are perfect to take with you and leave others with light. Very nice",5.0,Love this lantern,1383350400.0,"11 2, 2013"
AKUDF176OQSJ,B006OOHYIC,"PamelaJ ""PamelaJ""","[0, 0]","After completing Quell, I turned right away to its sequel, Quell Reflect. I am pleased that the wonderful graphics and calming music are much like that of the original game. However, Quell Reflect adds new game elements and challenges to delight new players and old alike. New dangers await, including poison drops and movable spikes. My favorite new feature is the ability on some levels to play with multiple raindrops. It adds new dimension to the game, and I cannot wait to play it again..",5.0,Tranquil Puzzler Part Two,1384819200.0,"11 19, 2013"
A1W5WIU808D6W9,B000IAOIXW,Computer illiterate in Chicago,"[7, 9]",I too have finally decided that I have had it with Norton.  Their products just really slow down your computer and there is always another program that it does not work with.  There are a lot of other programs out there that work better and cost less.  I agree with all the other reviewers here that Norton is not for me.,1.0,Norton Stinks,1167004800.0,"12 25, 2006"
A3T9C1CPKQVKIS,B009HL80ZK,OceanCruiser13,"[1, 1]",I don't have that large of a deck.  The first roller I used seemed to do okay for the first coat. I washed it. When I put on a new roller for the second coat it began to come apart on the end and leave gobs of material.  Less than halfway through the deck it was doing more pushing than rolling and the effect that is supposed to result from the &#34;special&#34; roller becomes less and less apparent as you proceed.  You would think that for the price you have to pay for the decking material itself that the rollers would be up to the task. Not the ones I received.  Rubbish.,1.0,Poor quality; does not last long,1374883200.0,"07 27, 2013"
A38TXZOK627M5G,0883472694,Eric P. Mason,"[14, 14]","Warm, Affirming, Honest, Blunt. If the life of a typical Catholic could  reflect half of the faith and love of this book, the Mother Church would be  in much better shape. Ftr. Greeley once again comes through (as usual) with  flying colors. PS. The &quot;Catholic Household book of Blessings&quot; has  become very difficult to come by- this isn't a substitute- but a GREAT  stopgap- !",4.0,Wonderful- If only all of the Mass could be this good!!!,903052800.0,"08 14, 1998"
AXX741RSVUKIJ,B005G1GLBK,Brian W. Mathews,"[0, 0]","Great precision tweezers. Tips are super-fine. They are a little flexible when try to really pinch down on wire, but if you &#34;choke up&#34; on the handle a bit closer to the tip, the flex goes away. Great product for the coin spent.Very pleased, I would order this again if needed. Exactly what they were advertised to be.",5.0,Very nice precision tweezers...,1400544000.0,"05 20, 2014"
A1SGRRJ1Q72S8D,1402275838,Sheila Burns,"[0, 0]",cute and colorful. inspiring quotes inside. i have it propped up next to a vase of flowers on my book stand because I think its a good book,3.0,cute,1373328000.0,"07 9, 2013"
A10XQJ1CZWDJIP,B00876GFYY,"Amazon Customer ""shoeaholic""","[0, 0]",This item was perfect for my Jedi in training! The packaged arrived quickly and in perfect condition.  Would recommend to parents of toddlers as each price is foam and holds up to a beating!,4.0,Just as described!',1365379200.0,"04 8, 2013"
A1LLOI1ST0KCOC,B0002X7RYM,Courtney,"[1, 2]","I am very happy with our purchase. We have a few weeks before we get someone in there, but we like it so far! It is larger than I was expecting, which is great! It is a bit more wobbly that I expected, which is not so great. The fabric cannot come off of the bassinet to be washed, so I'm a little bit unhappy with that. However, it's SO cute and I just can't wait to use it!",4.0,Lovely bassinet!,1363910400.0,"03 22, 2013"
AP9YDYTA4QM6W,B00A8H52LM,MonJ,"[2, 2]","I have not tried this brush yet, but I gave 4 stars because of the very affordable pricing. The description does not correspond with the product, because it is a generic kind it is not really Rainbow replacement, you might want to change or update your description so as not to misled consumers. There is no &#34;hole&#34; on the brush unlike the Rainbow kind.",4.0,Rainbow Dusting Brush,1387238400.0,"12 17, 2013"
A2EZS8GCODLBJW,B000JQ1Y14,Ana Rangel,"[0, 0]","It's a good product and very flashy, he left the car that put it spectacular, but the material is not as strong as others that are rubber or rubber. unemployment for the function that was done right.",3.0,Good power flow mun flaps,1327363200.0,"01 24, 2012"
A324669NMFQ4TH,B00BP5N3BM,LL,"[0, 0]","When I purchased the 50 inch model, it was only $499. With some Amazon credits and giftcards I had, I only paid around $350 cash.Everyone who comes over is jealous of this TV. It's so thin. The picture settings needed a few adjustments but now looks great. NFL games in HD look awesome on this TV. I also do some PC gaming on it and the games look great.The only con is that I can not find a way to save more than one custom picture settings profile. For example, at night I like turn the backlight and color brightness all the way down. It's a pain to have to change it back and forth manually rather than just switching between profiles. Perhaps a firmware update could provide this?",5.0,"Great price, great size.",1381795200.0,"10 15, 2013"
A1E9FUXNFS8EHC,B00DC9SWWE,patrickdom,"[1, 2]","Unfortunately, like many of the multi-player online oriented games these days, this one is also developed for today's zero attention span youth.  Basically, this is another run around shoot, die, respawn, repeat every 20 seconds.  Respawn is the perfect name for the studio that created this game, as that's what you spend all your time doing.I was really hoping for something a little closer to Mechwarrior of the PC days, but this game doesn't quite have the same level of depth, in terms of combat that lasts more than five seconds.  The maps are too small for the number of players included in the matches and I found there is little balance in terms of assigning you to a game.  While I was trying to work my way up to a meager level seven, my matches were full of people with levels 25+.  This sucks for those starting out, because each level you move up, you get better weapons and more options, so you are getting absolutely destroyed repeatedly by players far better equipped than you.  The game seems to count on the fact that you will just be content with respawn die, respawn die, respawn die for hours on end because even if you don't really accomplish anything, you get rewarded and advance for finishing rounds.  If you are content to serve as some 14 year old's pinata for about 30 hours, you might advance far enough in gear and weapons that you can last a sufficient amount of time for the game to be fun, but my time is valuable to me and I'm sure I want to spent much more of it playing this game.I'm no newbie to FPS games, but I really miss the days of games like Unreal Tournament where a match could last a half hour and you might get killed about a dozen times in a half hour.  The gameplay was such that you actually had to use strategy and the maps large enough to need it.  (Old guy sighs and thinks about nickel ice cream cones).  In this game, you die about every 30 seconds, depending on how crappy your luck is in where you respawn.  Sometimes you get in your Titan and (there is a three or four second animation each time you do) your shields are already down to almost nothing because some other player was pumping shots into you while the animation was running and there is nothing you can do.  Die, respawn, repeat.I'm sure this would be an excellent game if you were unemployed and had all day to devote to leveling up and pefecting your skills but I play games like this just to unwind at the end of the day instead of TV and I found it far more frustrating than fun.  There is too much emphasis on pleasing the Ritalin/Adderol generation who need to get an &#34;accomplishment&#34; (i.e. new weapons or upgrades) every level vs. balancing the game so that it's actually fun for new players.  Weapons are too powerful so that when running through the map, you are killed by someone you never even saw, and the instant replay shows a sequence that looked like your opponent pumping about seven shots into you and you only heard one before you were dead.I'm sure this review will have many disagreeing and saying that if I was just better at the game, it would be more fun.  That is true to a point, but I've played enough FPS games to know that this game is really not well balanced.  They got my $ for this round, but they won't be getting it for Titanfall 2.",2.0,"Respawn is the developer, respawning is all you will be doing for hours on end.",1404345600.0,"07 3, 2014"
A3AETJ9VARXZDV,B00404N15I,kitjersey,"[0, 1]",I really loved this product! It came exactly how it was described. Looks great on too! I would purchase again!,5.0,AWESOME,1320624000.0,"11 7, 2011"
A14XU1KE65NVQB,B0002XN69C,Joe M. Sousa,"[2, 5]",Terrible. Wholesaler club should be put out of business. My order was never sent out. I waited about a month before i realized it wasn't coming...,1.0,Never Recieved Product,1130198400.0,"10 25, 2005"
A3H8LFMMN5INQF,B0026KF9PI,Cookie44,"[0, 0]","I wear a lot of green and this bracelet has varying shades of green in it. It is something that you can wear with casual clothes, but I can't see wearing it for more than that. It is easy to put on.",3.0,Nice color,1374451200.0,"07 22, 2013"
A3VDE1TBD4KDV7,B000PHG4JO,,"[0, 0]","the actual color is a green/brownish tint, not a deep green as in the picture....the material deflect water,  not 100% cotton.",3.0,okay shirt.....,1374537600.0,"07 23, 2013"
A3EIVM5ODCV9MG,B007R66TZK,Robert Drury,"[0, 0]",Really like the look of it but it is a little difficult to figure out espically early in the morning when you are trying to turn off the alarm.,4.0,Alarm clock,1363046400.0,"03 12, 2013"
A16GUWM2MMHFT1,B00HMTNARW,Barbara Ann,"[1, 1]","Voodoo on Bayou LaFonte is an engaging read from start to finish. Muller takes readers deep into the alligator infested swampland of bayou country, where Remy and his ex-wife desperately search for their teenage daughter who has mysteriously disappeared. Set in a rural Louisiana parish richly steeped in culture, heritage, and superstition, the locale itself is filled with conflict and described in such rich multisensory detail that it becomes a complex character in and of itself, welcoming in some ways and antagonistic in others.Houston Homicide Detective Remy Steinberg loathes returning to Louisiana, the home he left behind years ago that holds nothing for him now but memories of bitterness and regret. Although the bayou will still prove to be a hindrance in his quest to find his daughter, Remy will also discover that this place still has a strong hold over him as well. During his stay with his ex-wife Gabby, he is reminded of all the good times he and Gabby shared, and he realizes that although he physically left the bayou behind, his heart has always remained here with Gabby and his daughter, Adrienne.The contention between Gabby and Remy is thick when they reunite, and it becomes clear very quickly why their marriage failed &#8211;the lack of clear communication combined with Remy&#8217;s stubborn pride and Gabby&#8217;s quick-temperedness. Once they begin their joint search, they realize they must work through their issues if they are to make  any significant progress in finding Adrienne. Both behave in some pretty frustrating ways at times, so that I can understand why they couldn&#8217;t always get along. However, unlike before, this time, they cannot just go their separate ways, not until they get Adrienne back.  Despite their communication problems, the love between Remy and Gabby still lingers, and as their partnership becomes stronger, so does the intimacy between them. Their rekindled romance is mildly sensual, and the details of their love scenes are not graphically depicted. The emphasis is more on Remy&#8217;s and Gabby&#8217;s feelings and emotions rather than the physical connection.Gabby and Remy&#8217;s relationship never overshadows or detracts from the novel&#8217;s main plot focus: to find Adrienne. In fact, all of the story threads &#8211; dark voodoo practices, illegal drug running, corrupt police officials, and swampland predators are smoothly entwined to create a well-executed plot filled with danger and suspense. The story has a clear and satisfying resolution that I must admit also left me with a craving for a big bowl of spicy Jambalaya!I received a complimentary copy of this book in exchange for an honest review.",4.0,Very Good Romantic Suspense with Paranormal Elements,1396915200.0,"04 8, 2014"
A101LF5ZOEYTHN,B000HLR26C,"P. G. ""Roxy""","[0, 28]",This was the worthless piece of a roller. Don't waste your money.  One star was too many stars for rating this foam roller.,1.0,Useless,1223769600.0,"10 12, 2008"
A2W144WRFM9NUB,B00DZU9U8U,Phil Rasmusson,"[0, 0]",Exact cheapy factory replacement.  Fit and plugged perfect.Same as others that chatged 20 buck more for the same thing,4.0,"Went right in, same as factory replacement",1384905600.0,"11 20, 2013"
A23MO6AQQVVV1F,B00005AFNV,Ed Stoerger,"[8, 8]","For the past 30 years Carl Palmer has proven himself to be one of the most versatile drummers in rock history.Throughout his career,particularly his tenure in ELP,he has demonstrated his extraordinary ability to play jazz, classical or mainstream rock.This collection exemplifies this even further.It is a nice historical overview of Palmer's recordings with artists such as Asia,PM,Mike Oldfield and of couse ELP and solo recordings.Also included are his earliest efforts with The Craig and The Chants,groups he recorded with during his teenage years.The first disc is comprised of ELP instrumentals such as &quot;Fanfare...&quot;,&quot;Toccatta&quot; and solo works recorded during the group's &quot;Works&quot; sessions.Amongst these are &quot;The Enemy God&quot;,&quot;Bullfrog&quot;,&quot;Tank&quot; and the &quot;Concerto for Percussion&quot;,which is released for the first time.The second disc contains his work with the others listed above along with Atomic Rooster,3 and the highlight of the anthology,&quot;Shawnee&quot; with the Buddy Rich Orchestra.The anthology's title comes from when Buddy called him to the bandstand.The humorous banter that takes place before the song starts is priceless.The accompanying booklet has informative  liner notes, comments from Carl and some great photos.This is a fabulous collection to have .",5.0,Legendary Recordings From A Drumming Legend,991526400.0,"06 3, 2001"
A1P8G8XNPC9SX1,B00A4N12WS,"Rebecca ""Live, Love, Laugh""","[0, 0]","This product works but seriously only purchases product if you have a few scratches in your car. Anything more than that, you'll have to buy a lot more. Just a thought.",4.0,Works but the kit is small,1401321600.0,"05 29, 2014"
